MSZoning,LandContour,LandSlope,Neighborhood,Condition1,OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,GrLivArea,BedroomAbvGr,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageQual,WoodDeckSF,OpenPorchSF,PoolArea,SaleType,SaleCondition,SalePrice,LotShape_Ordinal,LotArea_Shape_Interaction,TotalBsmtSF,TotalBaths,RoofStyle_Binary,MasVnrType_BrkFace
1,0.3032614183836184,0.2372259712567012,0.7897312389826643,-1.1742640112121212,1.3445303542872964,1.2560803201463364,1.1505079129026088,0.04749537122177703,1.0132383036964872,1.083442825667854,0.642595550180687,-0.6040392612216322,1.0972687907821896,0.8225152752379881,0.1700078467986211,-0.7874085134246924,-0.9561446519772959,0.4434890830087769,2.2403608313022634,0.304733824138717,0.3061533037964599,0.09577957748834962,-0.749825339506348,1.6712341967614157,-0.06922099737024129,3.197380080639981,3.184902533209531,1.0162098266390676,1.0017041065808123,-0.009627157806580232,-0.38401728320385614,1.6489258479706554,0.14832396974191364,-3.0880548042783835
4,0.3032614183836184,0.2372259712567012,0.20628524949515123,0.2897413135739335,-0.08015603459981316,1.0883447210257648,0.9115105782576087,0.5768027164837527,1.0132383036964872,1.083442825667854,0.642595550180687,0.8778452129065021,1.0972687907821896,-1.2829383986471437,-2.329963655765272,0.708374945162734,0.5998741924825711,0.4434890830087769,0.42942203757279823,0.29345400840866914,0.3061533037964599,0.09577957748834962,0.4388389506626904,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.39658709437301065,-0.69886333017266,-0.3676819324910873,-0.3498201389427291,-0.23188019737087354,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,-0.5537051072403213,0.2897413135739335,-0.7924992290433679,-0.28708719176292186,-1.0482675658313916,0.2592183093265673,-0.7069104444394092,-0.7597998763782072,-0.8135744105391851,0.32192627346895303,0.61117919209151,-0.7405952259812404,0.1700078467986211,-0.7874085134246924,-0.9561446519772959,0.4434890830087769,0.42942203757279823,0.20095951942227624,0.3061533037964599,0.09577957748834962,0.7818762961477149,-0.39414053006054484,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.3225120165902303,-0.69886333017266,-0.23578656086573127,0.23153131349643088,1.0219904995234792,0.14832396974191364,0.3238284497459493
4,0.3032614183836184,0.2372259712567012,-1.0001411397258508,-3.6228398857264725,-0.7924992290433679,-1.8973489433204087,-1.6696606359083916,-0.5653868180289316,-0.7069104444394092,-1.3022489276368805,-0.8135744105391851,0.32192627346895303,-1.3331792026712084,-0.1827565340963113,1.4199935980805678,-0.7874085134246924,0.5998741924825711,0.4434890830087769,-1.4198971871777637,0.16937603537814208,1.6665388537094248,0.09577957748834962,2.584816763115518,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.33609244751707334,1.0017041065808123,0.2788591524448437,-0.28997513648575673,-0.8588155458180499,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,-0.8300754859367732,0.2897413135739335,-0.7924992290433679,-0.21999295211469325,-0.9526686319733915,-0.5653868180289316,-0.7069104444394092,-0.7597998763782072,-0.8135744105391851,-0.6040392612216322,1.0972687907821896,0.29760456169348876,1.4199935980805678,-0.7874085134246924,-0.9561446519772959,0.4434890830087769,0.42942203757279823,-4.227496136194533,-2.41461779602947,0.09577957748834962,-0.749825339506348,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-1.0015335629323836,-0.69886333017266,-0.2009713818233743,-2.162268784782463,-0.23188019737087354,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,-0.9511678719648713,-1.1742640112121212,-0.08015603459981316,-1.8973489433204087,0.8637111113286088,-0.5653868180289316,-0.7069104444394092,-1.3022489276368805,-0.8135744105391851,-0.6040392612216322,-1.3331792026712084,-0.22149533214387582,0.1700078467986211,-0.7874085134246924,-0.9561446519772959,0.4434890830087769,-1.4198971871777637,0.2911980452626595,-1.054232246116505,0.09577957748834962,-0.749825339506348,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.3401048475636406,-0.69886333017266,-0.23485815609126842,-0.6704183663907953,-1.4857508942652262,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,0.36209818298279534,0.2897413135739335,-0.7924992290433679,-0.5554641503558364,0.3857164420386087,-0.5653868180289316,1.0132383036964872,-0.7597998763782072,-0.8135744105391851,-0.6040392612216322,-0.8470896039805289,0.6908033618762687,-1.0799779044833255,-0.7874085134246924,3.711911881402305,0.4434890830087769,0.42942203757279823,0.18291181425419958,-1.054232246116505,0.09577957748834962,3.047518298886016,-0.7118904880331542,-0.06922099737024129,-1.131455488053625,-0.2312590248701276,0.10959260380932176,1.0017041065808123,0.15773327620325678,-0.34768281742640866,-0.23188019737087354,0.14832396974191364,0.3238284497459493
1,0.3032614183836184,0.2372259712567012,0.7897312389826643,0.2897413135739335,1.3445303542872964,1.2225332003222222,1.1027084459736087,-0.5653868180289316,1.0132383036964872,1.083442825667854,0.642595550180687,-0.6040392612216322,-1.3331792026712084,0.15427100891750004,0.1700078467986211,0.708374945162734,-0.9561446519772959,0.4434890830087769,0.42942203757279823,0.30247786099270746,0.3061533037964599,0.09577957748834962,-0.749825339506348,-0.2352655510742402,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,0.35650952975192296,-0.69886333017266,-0.22650251312110276,-0.5208058602483644,0.3950551510763028,0.14832396974191364,0.3238284497459493
1,0.3032614183836184,0.2372259712567012,0.7897312389826643,0.2897413135739335,0.6321871598437416,1.1218918408498793,0.9593100451866088,-0.5653868180289316,1.0132383036964872,1.083442825667854,0.642595550180687,-0.6040392612216322,1.0972687907821896,0.4990463115408243,0.1700078467986211,0.708374945162734,-0.9561446519772959,0.4434890830087769,0.42942203757279823,0.2957099715546787,0.3061533037964599,0.09577957748834962,-0.749825339506348,1.0039592850189363,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,0.562685162913995,-0.69886333017266,-0.20165221199131372,-0.3113483516489612,0.3950551510763028,0.14832396974191364,0.3238284497459493
4,0.3032614183836184,0.2372259712567012,-1.3506761719530662,0.2897413135739335,-1.5048424234869227,-0.05225735299412169,-0.7136712973283914,-0.5653868180289316,-0.7069104444394092,-0.7597998763782072,0.642595550180687,0.8778452129065021,0.12508959340083037,-1.705191297365597,-2.329963655765272,-0.7874085134246924,-0.9561446519772959,0.4434890830087769,0.42942203757279823,-4.227496136194533,-2.41461779602947,0.09577957748834962,-0.749825339506348,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-1.1928941805378994,-0.69886333017266,-0.4451108906812893,-1.8822796661444854,-0.23188019737087354,0.14832396974191364,0.3238284497459493
3,-4.616312702061745,0.2372259712567012,-0.3631629623053156,0.2897413135739335,-0.7924992290433679,-0.1528987124664646,-0.8570696981153915,-0.5653868180289316,-0.7069104444394092,-0.7597998763782072,-0.8135744105391851,0.8778452129065021,-1.3331792026712084,0.23562248481738554,1.4199935980805678,-0.7874085134246924,-0.9561446519772959,0.4434890830087769,0.42942203757279823,0.2099833720063146,0.3061533037964599,0.09577957748834962,-0.749825339506348,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.470662172155791,-0.69886333017266,0.2686466999257523,1.3258399298524968,-0.23188019737087354,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,0.1998034146643615,0.2897413135739335,-0.08015603459981316,0.7193264029605074,0.3857164420386087,-0.5653868180289316,1.0132383036964872,1.083442825667854,0.642595550180687,-0.6040392612216322,1.0972687907821896,-0.6030724929123864,-1.0799779044833255,0.708374945162734,-0.9561446519772959,0.4434890830087769,0.42942203757279823,0.2686384138025637,0.3061533037964599,0.09577957748834962,-0.749825339506348,0.28902187958056524,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.33609244751707334,-0.69886333017266,-0.26079159612459746,0.40037971328574573,-0.23188019737087354,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,-0.5537051072403213,0.2897413135739335,-0.7924992290433679,-0.4548227908834934,-0.09227822725139136,-0.5653868180289316,-0.7069104444394092,-0.7597998763782072,-0.8135744105391851,-0.6040392612216322,0.61117919209151,-0.32221620706754356,-1.0799779044833255,-0.7874085134246924,0.5998741924825711,-1.2351992237874079,-1.4198971871777637,0.2167512614443433,-1.054232246116505,0.09577957748834962,1.7711002691742972,-0.26704054687150114,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.45831632585866094,-0.69886333017266,-0.21093625973594224,-0.7730097991741764,-0.23188019737087354,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,0.20628524949515123,0.2897413135739335,-0.08015603459981316,1.0547976012016507,0.8637111113286088,0.10321193388093236,1.0132383036964872,1.083442825667854,0.642595550180687,0.8778452129065021,1.0972687907821896,0.3673343981791049,0.1700078467986211,0.708374945162734,-0.9561446519772959,0.4434890830087769,0.42942203757279823,0.2911980452626595,0.3061533037964599,0.09577957748834962,0.7818762961477149,-0.34647803636465346,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,0.23305106678062235,-0.69886333017266,-0.22232469163601992,1.4327060056685188,1.0219904995234792,0.14832396974191364,0.3238284497459493
4,0.3032614183836184,0.2372259712567012,-0.9511678719648713,0.2897413135739335,-0.08015603459981316,-1.0251238278934367,-1.6696606359083916,-0.5653868180289316,-0.7069104444394092,-1.3022489276368805,-0.8135744105391851,-0.6040392612216322,0.61117919209151,-0.5662706347672001,0.1700078467986211,-0.7874085134246924,0.5998741924825711,0.4434890830087769,-1.4198971871777637,0.2911980452626595,0.3061533037964599,0.09577957748834962,-0.749825339506348,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.6188123277213518,-0.69886333017266,-0.3193429905673881,-0.591337470286939,-1.4857508942652262,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,-0.8300754859367732,0.2897413135739335,-0.08015603459981316,-0.8909353485969794,-1.6696606359083916,-0.5653868180289316,-0.7069104444394092,-0.7597998763782072,-0.8135744105391851,-0.6040392612216322,-0.8470896039805289,-0.04523380102745724,0.1700078467986211,-0.7874085134246924,0.5998741924825711,0.4434890830087769,-1.4198971871777637,0.16937603537814208,-1.054232246116505,0.09577957748834962,-0.749825339506348,1.512359217775111,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.8410375610696927,-0.69886333017266,-0.23451774100729872,-0.591337470286939,-0.8588155458180499,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,-1.0001411397258508,0.2897413135739335,-1.5048424234869227,-1.494783505431037,1.054908979044609,-0.5653868180289316,-0.7069104444394092,-1.3022489276368805,-0.8135744105391851,-0.6040392612216322,-1.3331792026712084,-1.0505056103617565,1.4199935980805678,-0.7874085134246924,-0.9561446519772959,0.4434890830087769,-1.4198971871777637,0.12200080931194086,-1.054232246116505,-3.982834097223833,-0.749825339506348,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-1.4398111064805006,-0.69886333017266,-0.17079822665333155,-0.7601858700762538,-0.23188019737087354,0.14832396974191364,0.3238284497459493
3,-4.616312702061745,-3.436182250324342,2.274065781505632,0.2897413135739335,0.6321871598437416,1.1218918408498793,0.9593100451866088,-0.4762403177742831,1.0132383036964872,1.083442825667854,2.0987655109005594,0.8778452129065021,0.61117919209151,0.03805461477480648,0.1700078467986211,0.708374945162734,0.5998741924825711,0.4434890830087769,0.42942203757279823,0.2957099715546787,0.3061533037964599,0.09577957748834962,0.5904135916909571,-0.1399405636824574,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,0.9738018446084259,1.0017041065808123,0.49505367759142677,1.1078331351878117,1.0219904995234792,0.14832396974191364,-3.0880548042783835
3,0.3032614183836184,0.2372259712567012,0.20628524949515123,0.2897413135739335,-0.7924992290433679,-0.085804472818236,-0.7614707642573915,-0.5653868180289316,-0.7069104444394092,-0.7597998763782072,0.642595550180687,2.6055747059100196,0.61117919209151,-1.044694790654622,0.1700078467986211,-0.7874085134246924,0.5998741924825711,-4.592575837379777,0.42942203757279823,0.21449529829833375,-1.054232246116505,0.09577957748834962,-0.749825339506348,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.6496769434641768,1.0017041065808123,0.10896107871814155,-0.08692959243531484,-0.8588155458180499,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,0.36209818298279534,0.2897413135739335,0.6321871598437416,-1.058670947717551,-1.6696606359083916,-0.5653868180289316,-0.7069104444394092,-0.7597998763782072,-0.8135744105391851,0.32192627346895303,-1.3331792026712084,1.7290031495509979,1.4199935980805678,-0.7874085134246924,2.1558930369424383,-1.2351992237874079,0.42942203757279823,0.14907236706405586,-1.054232246116505,0.09577957748834962,-0.3030790291072463,-0.7118904880331542,-0.06922099737024129,-1.131455488053625,-0.2312590248701276,0.7812066423731969,-0.69886333017266,0.24048508843371244,0.04344702006023207,-0.23188019737087354,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,2.7545910266374465,0.2897413135739335,1.3445303542872964,0.9541562417293077,0.7203127105416087,1.3846928750415048,1.0132383036964872,1.083442825667854,0.642595550180687,0.8778452129065021,1.0972687907821896,1.3319304695634615,1.4199935980805678,0.708374945162734,0.5998741924825711,-1.2351992237874079,0.42942203757279823,0.28443015582463077,1.6665388537094248,0.09577957748834962,0.7818762961477149,0.6226593354518051,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,0.8503433816371253,1.0017041065808123,0.37757952679606044,0.28496435140444193,1.6489258479706554,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,-0.5537051072403213,0.2897413135739335,0.6321871598437416,0.04838400647822125,-0.5702728965413915,5.647009918466888,-0.7069104444394092,-0.7597998763782072,0.642595550180687,2.6055747059100196,0.61117919209151,1.3803539671229172,0.1700078467986211,-0.7874085134246924,2.1558930369424383,0.4434890830087769,0.42942203757279823,0.22351915088237206,0.3061533037964599,0.09577957748834962,1.6434584662031253,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,0.776268303854345,1.0017041065808123,0.3398862929528686,2.5889969459978777,1.0219904995234792,0.14832396974191364,0.3238284497459493
4,0.3032614183836184,0.2372259712567012,-0.9511678719648713,-2.2024772847204956,-0.08015603459981316,-0.8238411089487508,-1.6696606359083916,-0.5653868180289316,-0.7069104444394092,-0.7597998763782072,-0.8135744105391851,-0.6040392612216322,0.61117919209151,0.29760456169348876,0.1700078467986211,-0.7874085134246924,2.1558930369424383,0.4434890830087769,-1.4198971871777637,0.17163199852415167,0.3061533037964599,0.09577957748834962,-0.749825339506348,-0.330590538466023,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.27312863140171006,-0.69886333017266,-0.35028981638281653,-0.01639798239674028,-0.23188019737087354,0.14832396974191364,0.3238284497459493
3,-1.336596621764836,0.2372259712567012,-0.723620806991333,0.2897413135739335,-0.7924992290433679,-1.9979903027927517,0.7203127105416087,-0.5653868180289316,-0.7069104444394092,1.083442825667854,-0.8135744105391851,-0.6040392612216322,-0.36100000528984927,0.3983254366171565,3.919965100644461,-2.2831919720121188,-0.9561446519772959,0.4434890830087769,0.42942203757279823,-4.227496136194533,-2.41461779602947,0.09577957748834962,-0.749825339506348,2.2114091253148516,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.5583176808654144,-0.69886333017266,-0.32902934704761716,-0.4951580020525191,1.0219904995234792,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,-0.717180519565968,0.2897413135739335,-0.08015603459981316,0.1825724857746785,0.4813153758966087,-0.3090906297968171,-0.7069104444394092,-0.7597998763782072,0.642595550180687,0.8778452129065021,0.61117919209151,-0.5778922741814694,0.1700078467986211,-0.7874085134246924,0.5998741924825711,-1.2351992237874079,0.42942203757279823,0.23479896661241997,0.3061533037964599,0.09577957748834962,1.5796375647175394,-0.5212405132495886,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.3718954017787505,1.0017041065808123,0.01927717750502993,-1.08078409752432,-0.23188019737087354,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,0.16062934508447407,0.2897413135739335,-0.08015603459981316,0.7193264029605074,0.3857164420386087,-0.18651419194667537,2.7333870518323833,1.083442825667854,0.642595550180687,-0.6040392612216322,0.61117919209151,-0.07816177936788708,0.1700078467986211,-0.7874085134246924,0.5998741924825711,-1.2351992237874079,2.2403608313022634,0.2686384138025637,0.3061533037964599,0.09577957748834962,1.1009808035756445,0.28902187958056524,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,0.047863372323671466,2.7022715433342848,0.4015633168030175,-0.7088901536845632,0.3950551510763028,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,0.20628524949515123,0.2897413135739335,-0.7924992290433679,0.014836886654106936,0.8637111113286088,-0.5653868180289316,-0.7069104444394092,-0.7597998763782072,0.642595550180687,0.8778452129065021,1.0972687907821896,-1.4378935908374018,-1.0799779044833255,-0.7874085134246924,-0.9561446519772959,0.4434890830087769,-1.4198971871777637,0.22577511402838166,-1.054232246116505,0.09577957748834962,0.7818762961477149,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.5830093734596745,-0.69886333017266,-0.28220679958887396,-0.5208058602483644,-1.4857508942652262,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,-1.0001411397258508,-3.6228398857264725,-0.08015603459981316,-1.59542486490338,-1.6696606359083916,-0.5653868180289316,-0.7069104444394092,-1.3022489276368805,-2.2697443712590575,-0.6040392612216322,-0.8470896039805289,-0.38807216374840325,-1.0799779044833255,-0.7874085134246924,-0.9561446519772959,0.4434890830087769,0.42942203757279823,0.11297695672790253,-1.054232246116505,0.09577957748834962,-0.749825339506348,-0.7118904880331542,-0.06922099737024129,-1.131455488053625,-0.2312590248701276,-0.8533834073668228,-0.69886333017266,-0.2883961647519596,-0.843541409212751,-0.23188019737087354,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,0.1998034146643615,0.2897413135739335,0.6321871598437416,0.7193264029605074,0.3857164420386087,-0.5653868180289316,1.0132383036964872,1.083442825667854,0.642595550180687,-0.6040392612216322,0.12508959340083037,1.1362995394232607,0.1700078467986211,0.708374945162734,0.5998741924825711,-1.2351992237874079,0.42942203757279823,0.2686384138025637,1.6665388537094248,0.09577957748834962,0.8137867468905079,2.259071619010743,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,0.578734763100264,2.7022715433342848,0.537388935306933,-0.988879272322541,0.3950551510763028,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,0.16062934508447407,0.2897413135739335,-0.08015603459981316,1.0212504813775363,0.8637111113286088,-0.5653868180289316,1.0132383036964872,1.083442825667854,0.642595550180687,-0.6040392612216322,1.0972687907821896,-0.0026211231751362657,0.1700078467986211,0.708374945162734,0.5998741924825711,0.4434890830087769,0.42942203757279823,0.28894208211664996,0.3061533037964599,0.09577957748834962,0.047935929063476435,0.47967185436413085,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,0.02564084898883736,1.0017041065808123,-0.018477949989792766,-0.4887460375035578,1.6489258479706554,0.14832396974191364,0.3238284497459493
3,-1.336596621764836,0.2372259712567012,-0.9511678719648713,0.2897413135739335,-1.5048424234869227,-1.6289719847274944,-1.2872649004763914,-0.5653868180289316,-0.7069104444394092,1.083442825667854,0.642595550180687,-0.6040392612216322,-1.3331792026712084,-1.242262660697201,-1.0799779044833255,-2.2831919720121188,-0.9561446519772959,0.4434890830087769,0.42942203757279823,-4.227496136194533,-2.41461779602947,0.09577957748834962,-0.749825339506348,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-1.1805483342407694,1.0017041065808123,-0.13985140083790312,-1.221847317601469,-1.4857508942652262,0.14832396974191364,0.3238284497459493
3,0.3032614183836184,0.2372259712567012,0.20628524949515123,0.2897413135739335,-0.7924992290433679,0.2161196055987928,0.9593100451866088,-0.06393775409653364,1.0132383036964872,-0.7597998763782072,-0.8135744105391851,-0.6040392612216322,0.61117919209151,-1.251947360209092,0.1700078467986211,-0.7874085134246924,-0.9561446519772959,0.4434890830087769,0.42942203757279823,0.23479896661241997,-1.054232246116505,0.09577957748834962,-0.749825339506348,-0.7118904880331542,-0.06922099737024129,-0.266048787496078,-0.2312590248701276,-0.5509101730871364,1.0017041065808123,-0.07176838404396055,-0.31562299468160204,-0.23188019737087354,0.14832396974191364,0.3238284497459493
